image,sender_id,label,kids
284149a9-e71e-4955-8228-7511fa592bc1,3,Skirt,False
6b4a74be-85bf-4955-8b26-c170e3c0e182,292,Not sure,False
383509d9-0327-4c85-8dd4-722a38e66537,253,Outwear,True
637a56e4-7fa6-4f75-8859-0f8902461554,53,Skirt,False
d9218439-14f1-46fa-8c35-f17f112b08fe,348,Shoes,False
111f1db6-391c-4a82-b2e8-999a7fbcd886,113,Longsleeve,False
755595ad-51a0-419f-b132-b412c2523ae4,154,Hat,False
974964a0-77cc-47b3-a54f-57eea90bb3fe,348,Dress,False
f50f1ab8-e2b4-4f80-9f83-8cb97b51fdea,232,Pants,False
e2fe051a-4e72-48c2-8472-263c163c63b5,358,Pants,True
84208961-56c7-4be3-92aa-f8ae333408b2,254,Shorts,True
6558b3d0-f4e5-425b-a219-7b0df47ca55f,186,Pants,False
c44f5dcc-4acb-44a7-b768-249cca460171,216,Not sure,True
c028daef-a24d-48b4-932c-3eb9df50015d,360,T-Shirt,True
c44623dd-f30a-442c-aaee-ac59bc5297a8,337,Pants,False
f372c204-d970-4c59-916e-414647b00dda,246,Pants,True
9b3b255d-4c33-4164-b0bf-44f24331bf99,348,Not sure,False
e73115ee-f4ea-4bc7-be9a-7c030264f7d1,166,Pants,False
fe21d6e5-b447-4ef4-ae4b-138cbf1a2220,116,T-Shirt,False
f53dc5e8-9625-4fb4-85f0-3c773c884545,57,Shirt,False
fe69a500-595a-4152-856a-5c4e537f8507,174,Dress,False
b6787ea7-4419-484d-b335-22584c375c8a,92,Not sure,False
53c395a3-94bf-4ad9-be75-3bb3924c2d76,279,Skirt,False
2fc2cbb5-2f6b-4e7e-a747-7343fbcfce72,312,Undershirt,False
0c6f89cd-30f6-4b44-bda5-0ba8d90e6717,93,Outwear,False
993f7adc-d7b4-44c1-9b2d-8c73e6775c59,113,T-Shirt,False
be7311c6-84f7-4e59-b0f4-3a94f6ced3f3,201,Hat,False
a8f612a6-a966-451b-9dd3-364a4b200dc1,187,Hat,False
c224d361-b064-41e3-9c21-45335e840a6f,72,Shoes,False
809a0878-3aa0-4364-94d8-d4db70a4ec67,319,Pants,False
bca5d877-14a4-428c-b031-2354ddf9ae7b,33,T-Shirt,False
5a011c0b-7f3c-4118-a64e-ed0d545600d4,318,Shorts,False
4998118e-5c47-42ba-8b8f-42c18aa42230,47,Shirt,False
066d2e84-6701-4bc7-a301-5beb2fed70f0,65,Longsleeve,False
16e59add-f4dc-42ed-9d0b-117b82ade746,47,T-Shirt,False
b5a55ab1-6eac-45b3-a6f6-84b1bbeb3afb,100,T-Shirt,False
17936ba2-937a-46d8-afa0-0750abdb3200,125,Pants,False
f11d949d-a141-493b-ad09-b8bbe02ca95d,102,T-Shirt,False
7ac0ac0e-6c82-4e13-890e-5186a62b7807,95,T-Shirt,False
e97e3e26-c9de-4a66-95da-ce81c01fe1f0,108,Shorts,False
96548af1-6efc-4300-a9a4-2d75ee10f6ae,299,Shorts,False
e59024f1-7bf9-4fc7-a0c9-e0cf48ae6575,163,Pants,False
a824deb0-6985-4b11-a987-74d47f5fc33e,150,Shorts,False
97c4ebd3-715f-4809-881a-7363ce0da4cb,251,Shorts,False
28a28fe6-41ff-453a-afb9-d65e822be4ef,22,Undershirt,False
69ecd6f7-e2f0-4ae5-9608-7feeb35f932b,139,Hat,False
b524ee06-ab17-4e0f-8e79-40d12c275d92,55,Skirt,False
d0ea01b9-6067-41c7-b1ca-b4cfd820ebf5,0,Dress,False
1e3ce182-d152-4476-8b6c-be3be197debf,294,Shoes,False
ef6be172-3598-490a-9ed2-26babf14c0fe,303,Outwear,False
830e54f5-ad81-4b01-a4c9-3c241b45201b,72,T-Shirt,False
550dd0ec-bdb9-437e-af1a-1c5daaa3f989,256,T-Shirt,False
69d4e9dd-3176-413f-8bff-fa9f8129e01c,285,Skirt,False
9de18803-34d3-4737-b958-075a1ffadbc1,113,Shorts,False
47948bab-d1f7-4116-89d6-89d273c5a610,15,Shorts,False
dc8c8cb1-efcd-4a20-afca-79a1869a7352,292,Dress,False
54730d1c-2c4d-4f00-9424-944113ccddf7,225,Polo,False
32c91193-3fe7-48a1-8867-01c55e4f3985,131,Dress,False
bffde213-2bab-486d-a622-f382abaa4e9a,288,Pants,True
bbbff34f-4830-4dc0-819a-45ef69a70e76,252,Pants,True
f1c6bbbc-08e4-43cd-a361-0029750681b7,174,Not sure,False
f4388832-89f6-4bac-a8e9-be46f2e62aa5,142,Not sure,False
36b4e957-021d-4a48-aaea-25dff54e162c,150,Longsleeve,False
805beda4-9792-4db9-aab7-3108c5211981,336,T-Shirt,False
bd1b88bb-457c-463c-8504-cfcd97bc5d51,331,Shirt,False
639e07c5-afc2-4ea0-ab13-5a77a25bf88f,201,Top,True
2dcaec0f-b253-4d75-aa8a-01f0858229a8,72,Dress,False
21c78c7e-a927-49ea-94d4-9ceeaa847bb2,186,Outwear,False
dedc3714-6ac9-4d6a-b76f-cfa10a1a9a51,180,Longsleeve,True
ec181752-e6f4-4e5d-a490-6c63d7c73533,65,Other,False
5593f86b-0cda-415c-8d93-5af040bfb6df,166,Top,True
55808c24-c583-4bb5-91a1-6dca3056faf2,165,Skirt,False
16edcd9e-82d9-4827-88d0-32c10298adea,288,Pants,True
f0f2606d-dc4c-485c-baef-75b59cf0ce3d,122,Longsleeve,False
4f05360d-2a6e-4db8-9f4a-3b303e72d82e,279,Shorts,True
37820224-d7fc-41da-b46f-fe7dd25b125e,78,Longsleeve,False
48895e87-ae51-4c7e-98ae-2855991264d1,68,Skirt,False
9b771b16-2700-41ea-8b87-179324fbe107,348,Shirt,False
7bb0226b-f068-4b46-9e40-1e5110319fcd,305,Shoes,False
112c0b70-cdf7-4cb2-800f-e4f68f2d7a81,125,T-Shirt,False
80efad5c-1ca2-4589-a5ac-5bf1547fafde,331,Shorts,True
061b697e-086b-48c9-80db-9ecb9b82c64b,237,T-Shirt,False
62c7effa-be77-4a26-bb0d-3cf9373ce3ae,52,Outwear,False
ba9cd233-fff5-44f2-8569-b6ba0667d6a9,344,Pants,False
2503103d-48e1-4be1-b90e-c2e80b5f1eed,279,Skirt,False
2c3533f9-2998-4c22-aa81-d0e519cc6669,154,Hat,False
38812460-06ed-4c16-9b1a-ca5cde602611,167,Other,False
0a904aee-7ee6-41db-bb7f-97e991c6a994,312,Not sure,True
e3c2ae0c-6ca2-49a9-9bb4-e2e9346828b0,154,Hat,False
e204f303-cd35-448f-b7cb-791b133efa4b,129,Longsleeve,False
1e53d9cf-bacd-4675-8e7c-5563ce2f743f,240,Top,False
7325c0ac-3515-4181-b13c-7eb35e37c8e3,82,T-Shirt,False
5b32191d-85d4-4990-b419-ae928b56597b,242,Outwear,False
3b67cb0e-eb7c-4f4e-a67a-804ae460932d,163,Outwear,False
fbb96cbf-6fd6-43e1-bd41-20606dfc1339,122,T-Shirt,False
2a7c1877-3131-49dd-9712-f78f0da4daf2,66,T-Shirt,False
09cd8fdf-bbe9-4908-8f54-f399bc635c9b,18,T-Shirt,False
fb9a8852-83be-430c-be74-df92541011de,246,T-Shirt,True
69508b45-ce30-4cb6-93e9-6c672171cf78,33,Shorts,False
b2ee19d6-93f1-4688-9545-d265887f226f,65,Outwear,False
ecfd00ef-2fe1-4778-a2a8-e97aeb810f26,196,Skirt,True
cea1326b-5c4b-4cbb-bb74-cd4c8a2666ef,35,Dress,False
c72f789c-ccc0-4d12-9b23-8e17f68fd224,150,Shoes,False
6d1713cc-658a-4085-a74f-da73a0fa87a8,124,Not sure,False
f4b03f97-5700-41cc-9479-35384ab60a2a,154,Hat,False
ca3b6229-6612-4a34-8df7-8081bea80af0,169,Hat,False
e352b5ea-5975-486d-bd66-82bb5aafec9d,153,Skirt,False
2437913a-5a25-48f4-81a6-00bc53cbc711,237,T-Shirt,False
9e4ddb40-e805-481b-b80d-4109d6d4114d,357,Pants,True
f22c776b-752d-48a5-a4bd-974c10ca61d9,3,Other,False
fa5fe172-a5b0-465a-bf25-7e22e7af43cf,232,Shoes,False
d6931665-0329-4263-8574-c36b5764ea90,319,Longsleeve,False
873dcb7d-34db-488c-b29e-1bbf78102a23,150,Shoes,False
f27fed74-1495-44df-b129-8b346c3c57eb,27,Shirt,False
5d127258-049e-41c0-944f-2bcba5e4a564,244,Hat,False
4827d136-b4eb-4bcb-8ac0-3c3ce2109fea,6,Undershirt,False
838d67d6-64e7-4c9d-8673-7481bb5cefaa,266,Not sure,False
c60db3f4-cb91-4d84-831a-561f53976135,218,Longsleeve,False
f593d176-6799-4ae4-8d9e-19256cbcec7d,201,Hat,True
48fb5ab3-cf95-4fe9-af1e-2c8e2cdf1cd5,315,Other,False
07384634-05b2-4eae-8251-794855910d46,27,T-Shirt,False
ac2b8fd1-de2c-495c-9ab2-e4930d36e925,240,T-Shirt,False
bf583ce5-a849-44b8-afe9-59ab221d9d27,131,Shoes,False
ce1c9b72-9889-41cd-8ed1-e6eb4305af68,95,T-Shirt,False
05fe86e8-d7ac-4672-8ebb-fa1181a941bd,150,Other,False
763f1369-1d31-434d-b2c0-f3dc60576a63,92,Shorts,False
b4b507dd-f68c-4fd1-9f25-6e2c2930a569,313,Shirt,False
56ad54f5-5dee-4816-8132-dfdf1c2bb587,199,Hat,True
7260d25c-a1ca-4b3f-a6d5-d9e8b3a69d34,122,Hat,True
2057e208-3431-4fc7-91e6-b1b5dee502fb,164,Outwear,False
0f4428f4-7d85-4d6d-aaa2-65c220a26dd8,139,T-Shirt,False
f1e76eb5-13a9-4782-b1eb-7db40004661d,232,Dress,False
f03266af-e2ee-4fb5-823f-38e238daa944,10,Pants,False
60c3fddc-9591-4fea-8c47-7473e32cf5ff,344,Other,False
1faab1ac-d8d4-4711-adbb-7812d7513d41,166,Pants,False
73d0010c-e5f1-49aa-bc8d-222002cdb5b6,211,Shorts,False
897bc287-6d3b-49c4-887e-60a522e14342,305,Outwear,True
e871c8b7-723e-47c3-9714-b6821269ff2a,200,Hat,False
ceebb69d-fc80-4bb8-a061-db135ecc4e89,164,T-Shirt,False
cbce7a75-5e1d-4450-9b51-714efa55bfa0,232,Pants,False
1e48d32e-e88a-4435-b06a-c9fb20697647,274,Longsleeve,False
c477c3e8-540a-4e1f-a100-605ea827f192,86,T-Shirt,False
5f26901c-f4dd-4039-bd8c-99317e4f23fb,358,Outwear,True
c1480bd3-e7cb-421e-a58b-1b3cb7e4ff27,122,Shoes,False
778b036d-be9c-4ff0-8db0-29f3cf24c579,84,Shoes,False
ecf2db5b-2a36-4716-8a06-85c6f33e6b08,65,Skirt,False
119518b0-abfc-49a1-88dc-016f2dbd17ff,319,Pants,False
d028580f-9a98-4fb5-a6c9-5dc362ad3f09,336,Skip,False
741f5fb3-1745-4bb5-8caa-f0e44ad4b1ed,312,Shorts,True
d174ca83-2d40-41c3-a927-dbbca88df372,258,Longsleeve,False
c7883ef6-3249-45ef-a202-383364e14816,293,Shorts,False
63bb7722-a838-45f6-95be-4a9993373426,186,T-Shirt,False
f0b546b4-0181-4be5-9abc-e49d58c4ca0d,35,Longsleeve,False
cb5922ee-829e-4356-aaf5-3233cf1b948a,116,Other,False
75912d0d-f9b5-450d-9260-87f192a06731,153,Shoes,False
54c2556e-de9f-49ca-b266-e01b642e6922,178,Shirt,False
6f747113-39ab-4723-87d6-dc3ce34a4c8b,312,Undershirt,False
7b9bdb6d-e380-4f48-9bc0-e3233a556849,154,Hat,False
e28184d1-f705-48de-927a-87dbb2550fc9,201,Pants,True
6b779a54-4cdc-4205-ba1f-9597c779a683,221,Dress,False
9746d8b6-4d9c-4ad8-b8db-9bbd76dc6961,252,Undershirt,False
16269b50-4756-4086-9dbc-32f0bf9fd1e3,237,Shorts,False
0a85a584-cb49-4795-b2f1-7eebbf09399a,7,T-Shirt,False
8be7c890-535e-4150-8b40-9b3552798470,148,Blazer,False
f353e724-4929-4b6b-b0f6-fff7097905c6,154,Hat,False
d03aa977-8e85-4699-b050-c83390e8bd27,27,Pants,False
4d81f7a0-9cb3-4c64-a2b7-3ea9b096d091,43,T-Shirt,False
3878a7f2-61f1-4594-91f1-7e05e6227272,113,Skirt,False
2ae08b28-adf9-4fc8-b150-513cad510b1e,106,T-Shirt,False
e9a97cee-c85f-4eb9-87fe-9a7de7e94355,166,Dress,False
f5f193c8-5953-4fc8-a385-27352b7c75ea,331,T-Shirt,False
b7903329-be11-4de4-aab5-edf992518172,178,Dress,False
395badf0-fa1e-47ad-82a5-fb24815941fe,125,T-Shirt,False
60c2da2f-1690-4126-b402-1ffde96e208f,312,Pants,True
f9c7e0bc-dfde-4720-b6bd-64bfeb2c55fa,153,Skirt,False
8388e858-234a-4a99-9d7b-146250e964ca,23,Shirt,False
8d4775a5-5918-4836-a627-03694dd26565,369,Longsleeve,False
c8fe377d-a22b-47f2-84c9-3233b9ab26ef,116,T-Shirt,False
4c816a30-b848-4476-9ae2-a2d8d01e34a8,113,Longsleeve,False
b6fed6f7-dcb2-4263-9c85-e45f85b06c76,327,Shorts,False
efb95540-2516-4117-bef9-021a27eee668,3,Shorts,False
2df565b9-1115-4dc7-bd4a-060f9490a8fe,330,T-Shirt,False
6361debd-1437-4d04-acc2-f9dae8157d5c,348,Longsleeve,False
523ba963-d904-425e-987c-4972f2800a5c,33,Shoes,False
8247898d-89e9-4b4d-aacf-637d45dbb20c,43,Not sure,False
224eaa85-6c96-4a3e-8f07-2612e569cb2a,343,T-Shirt,False
7e9e9064-f694-46da-bf8a-6577c3f256b5,169,Longsleeve,False
889779d4-3902-45f7-9187-8001a6cf2cfc,313,Pants,False
d1c40058-2462-4a4b-873a-a7d81bbb0542,226,Shorts,False
84b71d2e-7ee3-4f48-9278-5e49e1b05eb2,121,Shorts,True
262f0622-cc35-46bb-8079-927b51fc3607,150,Blazer,False
7ed099ea-7a28-4b95-97a5-aac86e19cdbd,154,Hat,False
002eb5b8-6541-42a3-9596-0d94f7b866ae,216,Pants,True
8f2de04f-c93e-4261-9545-690a1bf5ab9f,31,Pants,False
fa8d1daa-7813-4f98-a944-915418385ee9,237,Shorts,False
fb0e4090-f7e7-424a-aa85-44daffcea9a1,364,Shoes,False
4f9521b3-9cad-4cb2-bf9e-34bd0b10b068,82,Pants,False
abea332f-bcad-413b-9d82-9e3f4bc22ffa,77,Shoes,False
dbae509c-4a3f-41e5-a54a-af9c4572e9ab,171,Shorts,True
c941340b-3bc1-4869-825c-302f33d1ebab,211,Shorts,False
e360d7df-90fc-4de0-bc17-e8924cbe7222,78,Pants,False
3ebf66af-1f51-4e17-ba48-6e256d1595e5,141,Shoes,False
b77cd746-ab20-46cd-9743-cc9588027725,327,Pants,False
13cdd036-7605-4194-a0ec-29cee3f5e566,78,T-Shirt,False
76cea708-f235-4a37-aff3-4811830da0b7,331,T-Shirt,False
1ea48561-8057-4069-af45-ba753a997e52,164,Shirt,False
4e11f75a-3717-426e-964b-76cefe0455d9,175,T-Shirt,False
63667c9e-9b66-46ce-9c26-a72dcc77d9a8,216,Pants,True
3fa6aae4-c8de-4681-bd3b-1faa60dca0d0,293,Pants,False
221712f1-c75e-4d28-b095-2c8495278151,211,T-Shirt,False
1210f1df-66ca-4490-992e-d922d47432de,368,T-Shirt,False
b9c867a9-6036-4936-bee4-1704de612352,166,Top,True
eb93406f-20f2-4840-84e0-aa9febfb2580,124,Dress,False
bf69747a-2d9b-48a3-87b9-de657ff9450d,201,T-Shirt,False
9880392c-6e7f-43c9-b975-9962aa4f4f4f,368,Shorts,False
7d0a2ea3-e1ef-40d7-9d37-542778df3340,201,Shoes,False
4cc0a79e-aa26-4afc-aabc-5612f8515bf8,102,Not sure,False
bb2ba16e-a2e0-4f5b-b9bd-e541cd3ad37a,164,Shirt,False
86a3f65f-8c08-48b6-a783-0e38ffa006ef,138,Hat,False
f5cedc75-c4b5-40a7-8536-d70f4065ded3,166,T-Shirt,False
0c99f0b4-3a0d-4d24-bfdd-e9e98914892c,158,Pants,False
de9cb15f-6aa5-4674-8b59-32370338dcef,3,Shorts,False
f72d9ae5-b2b7-4c2e-83c0-d7e1d6cf3404,178,Other,True
18c29626-95ce-41f0-9082-597ea2363c3b,269,Shorts,False
807b9422-ae64-45ae-8dba-4a5dcda68bbc,152,Outwear,False
8acbe013-6f78-400b-a9e6-66144cf8574d,226,Pants,False
27218d39-35f2-4e4d-963d-397d16c087e7,319,T-Shirt,False
2d88dcfb-2418-49fa-82b2-b5d4500ed542,226,Pants,False
fcee8d45-9510-48df-8d89-adc0c26d9821,166,Longsleeve,True
57f30248-f4af-4626-bb02-df4c0ae0a0d3,216,Pants,True
37eabe0d-4afe-433c-9b55-36120c0ef1d8,224,Shoes,True
f8807d97-9281-437a-85b6-b6e3519f72c9,29,Outwear,True
5e36ffa0-fd70-4a61-9b63-bea16ce83616,27,Shorts,False
78ba342e-239f-4b19-81ed-e0266331f71c,128,Dress,False
1d2a178d-8e5a-4aa7-9801-b3eb3f0967b8,116,T-Shirt,False
3710ba97-040e-4bdf-8cb4-db43a0df2794,153,Not sure,False
29ea96da-0051-47ba-adea-76ff6c5b817c,166,Pants,False
27de089d-8509-479e-9d23-7b78f93e2480,124,Dress,False
f051ba41-a8e9-4898-b430-f75d8578041e,271,Shorts,False
20facb98-b9ea-444a-8770-3ecfdbf642b9,312,Pants,True
f77bacce-2972-4b66-9abb-7ae7f7b44e53,23,Pants,False
877eebfc-1de1-4009-8362-e289d2891dea,166,Dress,False
81c0df9d-d061-4cb2-9376-c18ec9bba92c,74,Pants,True
484ac9ae-b44b-4219-a58f-3911481c2e9d,171,Shoes,True
6d221c5c-03b7-4095-9fc5-84dc751baa23,122,Outwear,True
6ebafad6-334a-40c6-93c6-a3ab854f5efa,114,T-Shirt,False
71d79b5f-d1ec-4f0e-be31-deb86883573f,142,Blazer,False
10e8be92-be59-421f-9679-655f29a6d449,233,T-Shirt,True
937e2c8f-500e-44fa-b2dc-e5e769e7c5a2,178,Dress,False
cc0d271d-0cc4-4673-b3a2-6c5506f8a4dd,297,Pants,False
c96187e8-185a-48ce-aacb-29c41230dbb0,171,Shoes,False
f000dafc-8ea1-4354-8c2b-afea5e07f354,252,Longsleeve,False
6829991a-d8ef-49b6-a603-77059fe9f829,29,Shoes,False
abca462f-8bc7-4f21-972e-0b5326043712,16,T-Shirt,False
14f765fd-d3f6-4c9f-8f91-df9562102171,142,Outwear,False
4068d0b4-56a5-4108-85c4-7c48c201147f,174,Dress,False
8359ddd5-40ae-47e1-b114-f09aa6ab5995,65,Blazer,False
9f9f8f65-feb2-4e67-a41d-8be2b7b543da,248,T-Shirt,False
88a9afa5-9225-4e15-88d9-85e053f060c5,312,Body,True
281902e9-43a3-4848-b9c7-c92eeb8a40a8,124,Dress,False
2661fbc6-65e8-47c0-b0bd-a8788ee91d90,153,Not sure,False
b92cd51b-f6ae-4912-acdd-31d5a2f146a6,344,T-Shirt,False
971dd8f5-957e-4553-83d4-f72b0c17560c,224,Shoes,True
3c4bedd6-1073-4d9d-bb06-031f865f0846,217,Dress,False
0b55a8e8-0087-4c19-8729-b872718ff5ae,356,T-Shirt,False
b1c52857-da21-447d-9517-53947c47d989,293,T-Shirt,False
9b1ef77e-b7bf-45c5-a94b-34fa578ee24e,23,T-Shirt,False
e079d3a7-8799-4129-a852-8f188afa7af1,4,Other,True
1b66c18a-6866-4e0e-a580-f0e65a23bd10,285,Longsleeve,False
aba9306d-e0dc-4717-915c-345ad637c4db,116,Pants,False
55b4f2d7-56b3-4463-86ea-6cb821a2c68e,297,Longsleeve,False
f76f6f5c-ed63-4499-9e54-0bc0feeeeb38,57,Blazer,False
ccb1f914-c05b-4fd5-ab90-006b8e927485,152,Pants,False
a254b3ea-75fa-44f2-8c8f-beb159093b74,213,Longsleeve,False
fec21691-e1e1-40c1-84e3-1ae5d35a67dc,221,Blazer,False
d5a61162-1cdb-4d17-8a19-c340d59d1a99,120,T-Shirt,False
16f2e166-c38a-4171-a5b2-e9f5c55fafc3,215,Pants,False
ed149619-b61a-4f21-9a5f-ba3799ebbc28,168,T-Shirt,False
976ae836-d00a-4651-9456-4689c80b4a3f,27,T-Shirt,False
5547a826-6dac-4eb9-84a6-8652b9ce0e54,98,T-Shirt,False
79e3574b-361d-4c3a-b311-85c4ee1e784b,31,Pants,False
796012c8-ca16-4b87-ab83-e00e0a6a78f0,15,T-Shirt,False
d2313d1f-992d-4479-8c15-1d51678599ee,90,T-Shirt,False
a755c77a-2749-46a9-a5c3-75a02f2f2e9c,331,T-Shirt,False
12ade98e-0324-4704-9773-a28adf21e608,166,Undershirt,True
b0fd4976-e666-4d48-bb49-193f6c93fd77,354,Longsleeve,False
9f0c5ed6-08d2-49dc-a27e-da7d9bb2e23a,330,Pants,False
fd2d5fd1-2572-48d1-a089-f44039543b50,166,Pants,False
f309b378-084e-4709-9519-7087175395ca,226,Skirt,False
ac280aaf-105b-4d1a-b716-8c1a2e99542b,201,T-Shirt,True
55694d05-4d0e-48cd-936a-3acd3761ceac,174,Dress,False
203369db-4e34-43c0-8efb-3cd052ef1e4d,142,Polo,False
a47b61e3-5a1e-428c-80d4-31837e74fa20,198,Longsleeve,False
574a2370-af89-4c9a-bbb9-9acfd31489f3,297,Skirt,False
9583c21e-bdf2-4259-a041-f8f5d0eaba74,195,Pants,False
c1df0487-20c3-4acc-a0d8-cfbf14942e2a,219,Skirt,False
0c6472ac-e3f8-443b-a884-2e60562c35b1,146,Longsleeve,False
1a40a891-0211-42d5-8f8a-8e795303f87d,178,Dress,True
4dd4d947-c3d9-4555-88b7-e2965e8285c1,178,Dress,True
6df15f1e-3e78-4bb3-b43a-a9d32b9b3ec9,12,Pants,False
6da4653c-905d-4257-aa82-824afda0c0a5,3,Skirt,False
c72791c2-090d-48c0-9117-b4da19f0fb7e,360,T-Shirt,False
5ecf5607-c36b-4185-9981-652804e04c8d,154,Outwear,False
9c53a328-5193-4b5c-9d47-6f16a0f75571,198,Shirt,False
ea6195ca-94fd-4ffa-b133-81f56df1d446,217,Skirt,False
9846b8a6-b0c7-404d-9380-d23b1eeb40df,104,T-Shirt,False
4cf53bb2-dede-4173-8dc9-6599726b70b8,33,T-Shirt,False
e58c2375-a9cb-4226-b6a3-54126cad0451,167,Hat,False
b602653d-ecac-482d-abac-710a440ba811,360,T-Shirt,False
7dc9022e-5c1b-4d8e-8b36-8790f15f4b6d,292,Pants,False
75861e58-b6fe-4008-a3e7-316af2e44354,159,T-Shirt,False
dfad87ed-9747-45a3-a6cb-68697882009a,15,Dress,False
1bd8978b-ddaf-463c-81e4-8e158d6f4120,211,Shorts,False
d549ce9a-7bc4-46c9-a572-ce535d2c7699,129,Longsleeve,True
79ac5fa4-8083-4f22-be14-cebf1dcf03a1,255,Polo,False
9ab72282-d7aa-43b0-a3ff-9cc168e51480,14,Longsleeve,False
8a34360e-9feb-4571-8e16-01d90f6576c7,128,Skirt,False
1d0129a1-f29a-4a3f-b103-f651176183eb,132,Skip,False
3dbf757d-e18b-46b9-a136-2f044a99564e,367,Hat,True
9f922e1a-0627-489b-9e0f-f8dd3fb520c9,292,Shoes,False
c9d2ebc6-f77a-48dc-bb9d-1700c6e9b109,57,Outwear,False
0a69db60-c052-4b9a-a90d-e53120d091d5,232,Dress,False
8b8563c5-9eb1-4c44-9d52-acd22a8fe25d,168,Pants,False
3583f121-f3e0-4322-b9d3-84ec8bc6af28,65,T-Shirt,False
5929b529-0721-4778-a5eb-465e0a808e54,331,T-Shirt,False
f31fd334-0aef-4c15-aba0-92aa541013b2,95,Shorts,False
d330916e-20fa-47f6-8099-65399ad20265,336,Shorts,False
9f17c411-7406-4036-a44c-b6dbfe2b98b8,10,T-Shirt,False
240bafc9-4c27-4d14-975a-4efe38c26cc8,103,Shoes,False
d9cf6f6d-820e-4ec9-a5ad-4be0e2df3976,294,Shoes,False
f86a5843-9501-438a-adfb-f48557a6e5fe,186,Pants,False
cd0123bc-20be-45d7-b22a-a984711f5197,312,Shorts,True
d1181559-7d90-4d86-a007-c4abe422ed21,275,T-Shirt,False
428ce15c-34b7-4b44-a7fe-fbf1d10343f6,33,Longsleeve,False
50190d20-30c2-45de-8fba-0749a2223f31,168,T-Shirt,False
e002937a-b018-41f6-9ccc-79c35f01b14d,92,Dress,False
6a8c7882-05af-49d4-9db7-cc50782b77f7,279,Shorts,False
0b20fabe-a5f2-4549-bbb2-504ee53dc89d,100,T-Shirt,False
b70c1c51-ecf2-4da0-897b-b563cb63b09f,319,Longsleeve,False
7ea50cd7-4993-49ff-9c9e-97632b2e92f5,288,Shoes,True
f6b3d8e8-af0b-4cdd-b821-6df326152dbf,125,Shirt,False
9d92e0e2-f5ae-45da-9c03-e782de380e88,173,Dress,False
a099199b-9ec3-4f63-a157-dbdb1757eae5,256,Dress,False
4a9ce2fd-5ffb-438a-93d6-83463910b87a,343,T-Shirt,False
8e9a0079-75b0-4c3f-871e-b337b3217543,150,Shoes,False
c231b5c9-1886-469c-aaa4-14e9caf4252d,39,T-Shirt,False
60558d21-d86d-4d36-9f5d-8da9d9b35f43,305,Other,True
87494101-57aa-4ef2-80d5-58d390ec72db,201,Hat,False
35cc16d1-d4e6-4970-b0dd-0938053dd82a,152,Outwear,False
6f2e047c-673a-4d8a-ba75-f3ba4b23f22a,87,Pants,False
0c50d57f-6132-4395-a71b-f82176293609,66,Undershirt,False
e3d30ea5-976b-45a8-a1e4-0fbcc7a045c2,18,Skirt,False
26d472b1-7b35-4e3f-905a-0bdd2669c426,80,Body,True
6b184036-28e9-43fb-93b7-1282efa405c8,35,Pants,False
e55c3d9f-81f8-4e0c-9882-3a747ed4c676,339,Shorts,False
a79b1490-9991-4b13-9147-c952c1297563,218,Pants,True
d6c3190d-7c5f-4ac1-bffd-b5f26cabe3a1,150,Shoes,False
1c8e4388-c6db-42d7-9f9d-3311b1f9204d,164,Outwear,False
21a06a8f-583d-40c5-b5f8-2b735af0f8e5,121,Pants,False
22be984f-afa6-45a1-8895-a60e045f3382,167,Shoes,False
62609da4-6986-40f3-b88f-f3a6e55f6e6a,305,Pants,False
311ee106-2f12-4b1d-83fb-b3e597607cca,169,Outwear,False
f74442f0-8a20-4b29-9221-38e11365ecb3,168,Longsleeve,False
273d3624-ae60-4678-afd2-05bab12dcf96,162,Other,False
85fd78ab-a6b3-4c0b-82ea-606c67a18c82,152,Polo,False
6793b85d-fa90-41dd-bb4c-f26dcd8863d8,288,Pants,True
c137e1de-3753-4503-a749-ac45c149f86b,367,T-Shirt,True
7cc6005d-6efe-45d6-ace1-01af3470d456,369,T-Shirt,False
52a96bdc-b81d-42d0-a99a-042790f0305d,153,Undershirt,False
ee1376ab-f0e2-488e-ae2a-1154b070a500,150,Pants,False
70b0e71c-48f9-480f-9a09-8b88abc80bec,218,Body,True
0fd66046-0879-42ab-be2e-a919c8a82aab,169,Shoes,False
fb90adff-1e63-476c-a8ad-b909a33f0069,65,Longsleeve,False
dcaa24c0-748f-4aa4-8c4d-bb1a4012ec78,288,Pants,True
3c493c1b-85c2-47e6-b6a1-75f8d02304c3,216,Longsleeve,True
549efe03-629e-4620-9fe2-4ed3a9d856fd,158,Pants,False
2414ef6a-7dc3-4155-80f1-b13d922ba9a2,208,Shorts,True
d03275bf-bd54-4319-b036-31d7c697eed4,0,Shoes,False
012d1ca9-baaf-4b01-8b60-955f3408b1b7,202,Pants,False
69b6cfc4-d73c-4dc6-ac21-a85a4dc5ab05,169,T-Shirt,False
955d8981-bfcc-4bca-8289-2d3bd3987b11,240,T-Shirt,False
58c792f7-57e0-4193-bd4e-6866fae890a0,287,Dress,False
49859c1d-7f36-4921-86e7-bca31a8c4651,218,T-Shirt,False
e2dd7cf5-e947-4f6f-b8c1-5014322954b7,285,Shoes,False
fe61785e-dadc-4195-9442-6bab7e94579f,116,Pants,False
